hour,elec_all,elec_office,elec_hotel,elec_school
1,23.83090701755056,203.7057735001893,218.13560672502717,112.41544929401297
2,23.789596645117207,203.07804059206424,207.27655183384442,111.25694704958369
3,24.682928621941723,203.27911270552445,220.43123739616485,110.36828729604821
4,23.319150385904678,188.19223727122514,240.35578552039274,100.05003185091914
5,24.524103149532593,172.13458119339072,268.8665360262114,92.85347196491676
6,32.65632238477638,184.1265756654098,353.3349016412195,127.91788918101183
7,43.975357470455535,263.6210982198175,430.86557367369807,176.97121538208816
8,50.26729999269847,264.68883116608623,425.88104952755106,173.38179887454575
9,54.8518732737644,250.58223161638682,398.2333420120773,181.00918467256582
10,59.33936362810311,263.19067699436437,393.94374703216124,203.11684976205768
11,62.1949110470826,257.99793994891064,393.50040813095694,199.57642579929532
12,63.86840493652865,257.3353366710032,394.77517605944024,199.62475011586753
13,64.68741672280443,251.86897955121339,389.2583716462113,214.29340801443064
14,65.36315727555491,261.1347291359819,394.23112977530525,204.2441945393471
15,64.99475263884558,255.45454424090056,362.60275972048987,200.13775578933746
16,65.32333876696526,259.60303087797723,376.00365127368923,214.5859392286077
17,61.68179693167376,271.60920700217235,414.5543959551822,156.18868599272633
18,55.15449755019795,263.0351404294649,425.6319881573102,152.83745723622908
19,50.40660079321757,234.81407806304773,434.4028050483824,151.6978112378377
20,41.48718890191669,219.88463053832447,423.67240363848197,124.74568873707545
21,32.13832878503405,214.511041564558,374.1786427011467,114.72577271325008
22,27.709857466794297,213.83287736521658,312.57144993429876,113.96014863222925
23,25.444588230593965,211.03510183598866,249.68467220976268,110.47727764584097
0,26.145792546297372,240.88491919864055,259.5129357296498,111.37730278659166
1,25.920740225279175,243.01591840364773,226.8008757902922,111.06592682447152
2,26.914359037267214,253.8886269424125,203.71345291494683,111.8763687941959
3,31.052227878875463,307.825462140901,199.99930182718973,111.75866479436749
4,35.94123086270341,372.4263127844422,217.5227489650721,101.41268608735267
5,49.15708866581455,576.3534064325031,269.01505831411606,115.75542183841954
6,68.46808545095192,738.221534530603,356.3771433957689,219.61173708340647
7,86.18594471776703,854.139653088621,412.64843059400084,266.34282661440994
8,95.73889351170023,911.7013234213271,418.1748722377184,301.15999665602516
9,102.2603578705206,935.3462011930995,433.8519987855887,340.50420215255
10,105.41789645906397,941.3226978048727,431.1326003619318,353.256298473639
11,105.85165695398496,947.8016307973672,400.33572899539564,364.6173135300474
12,108.78287398210419,955.4888781102289,378.52816477315645,376.9147492390839
13,109.60253029998705,960.0057905772619,370.3904005510928,366.19787317203867
14,108.97905074794961,917.7587284302249,378.10437013017315,337.2121662852843
15,104.71753499322602,826.7494731184605,352.64065119035246,300.2676710004226
16,95.74064925245219,733.4348267382397,359.33083164503654,256.774627850751
17,83.64174668652085,632.0797316157932,357.8185832509515,182.29251087925016
18,70.00033637736684,513.0610364376233,346.66024002801475,178.83342214989523
19,59.536458464253634,406.64965101005527,347.79097477268573,173.3314692389818
20,45.179429809473,317.69416447207794,360.86386047785766,134.9872425635856
21,33.74624659920949,262.73652769067496,380.7529604933876,115.59770828892994
22,29.987674743876664,246.10389882373912,390.3406999472535,112.91120244153457
23,27.541325956649857,241.6179559913236,305.56795574022607,110.97332028993597
0,26.239483058445696,240.12663328317396,261.09804578740307,113.98944742001994
1,25.843128141323415,239.4467673500913,227.75735832036122,110.73361184910046
2,27.02030341715826,250.0966161907175,205.03616918807217,110.46707532533955
3,31.50801476723895,303.244662825843,201.85075723321313,111.8770773650613
4,36.381993592679166,370.47121329504733,220.17211077603358,101.70735351634214
5,49.92802681423968,578.7885729664897,271.06657292579,116.14497198202247
6,69.84590820655663,742.8605626199725,360.1042327398674,225.4635755661789
7,88.7408391642738,870.5259579884137,420.0785229018261,273.7002726218796
8,100.8589253984233,947.4802424359722,435.8273372877937,322.5292104007693
9,109.37386645925729,980.7330623849922,458.50259563870554,375.9114303529498
10,113.4042045139766,988.9733554773966,457.8178865348401,395.1751828702619
11,114.21523389140481,997.9187825279854,427.56492274715305,411.95352972979373
12,117.84100864632083,1012.88098085909,408.6775061650724,429.90667643432306
13,119.03186672599031,1020.6180097163582,400.64253163549694,421.97344500241337
14,118.11699688367112,976.4846340527856,406.48192886650793,390.6118699243821
15,113.09932427967954,881.0455003405145,379.974013979422,344.29179323212463
16,102.89286920695332,776.7047172181757,380.368857303,286.47557805806645
17,90.0852515307542,672.8224748351518,380.5595946292261,198.19348129734
18,76.03067317382185,544.3127544449269,370.79088955935117,194.0154847080761
19,65.18458954543856,429.5856316073465,372.28051980904047,189.579551684936
20,49.18355884389347,348.39297596835576,386.8612729422048,150.839976148301
21,35.8133230301586,286.4321767332253,407.5278607429564,125.79493360929736
22,31.691757124552183,274.397542490927,418.7093937248069,120.00492515256434
23,29.01727411779793,267.1569544323517,324.7073873320056,114.51601380698607
0,27.51370606510452,269.61500372433926,279.07885882845306,115.01754546850928
1,27.140266018401498,262.9898552895596,244.8562495086449,115.98740455751154
2,28.691237566441217,273.46332001934707,220.41208024298496,112.370906181009
3,34.09170933846028,332.4667345077046,216.37933303047842,113.2035296459692
4,39.50494701381467,399.2257081467242,234.1479753455288,103.30711934550565
5,56.26521543803199,625.1442387871415,285.5802124848776,121.05922538736615
6,79.1169249857,781.9644853866995,393.58796649579585,262.53316915380555
7,98.92848393385924,896.0121594766212,442.4486696158657,310.7818473015907
8,109.99255066950222,971.0710072439794,454.99366369297104,359.97992811146054
9,117.75286581024471,1007.8406003396889,476.71766953091696,421.892398278096
10,121.93022223620183,1025.3421746923273,477.0873057736966,448.15138479848974
11,122.89554722584201,1043.556575129335,446.77664341211886,471.2486644424328
12,126.02271567268374,1059.0258055984523,425.1298252571086,490.240018589999
13,126.15843166680595,1063.4459995088048,415.7385839219405,475.62124988013466
14,123.59543614174207,1000.1060963216934,413.6024640593269,427.8383345367029
15,116.21489746653457,883.5846841352084,378.3586090223431,360.4853544003009
16,103.3453027373269,758.0417304619941,369.29260139149056,282.8879389055249
17,88.74006958611162,643.8379625505136,363.05009686372586,163.37594299255088
18,74.17935499615221,515.9987560537538,354.87306368637104,155.78826145974676
19,63.968497999536744,406.57210216487846,362.91905304638567,151.78485596578824
20,48.61131771497089,320.6091764294525,380.1197927206079,139.86995032928058
21,35.357050684530265,262.1187851748561,403.0350296111142,120.78278653023344
22,31.415039275695428,251.76268044603083,417.90127045847805,116.95748380003535
23,29.033960159037438,249.96930720536812,324.314401404451,116.73163065861182
0,27.54719583238498,248.9113075465055,282.3214152583078,114.35551600247162
1,27.38681154500151,249.33917753384225,250.07607375411166,116.8773846378251
2,29.202651337547213,261.51860388459994,226.9711924438441,113.25282853071651
3,35.37973505155179,327.32917598833933,224.7238868457326,115.48304944028742
4,43.29712338216302,448.9116053544564,244.13065658583344,111.03100207592266
5,59.953247458620936,644.5899055370514,295.7745490533199,123.2379427202958
6,83.26262198401884,817.7780997577383,418.6861465958726,285.4489627601169
7,102.45207502823604,938.4619401629817,462.09597842753914,332.3117701774641
8,112.17481691328325,1007.4467871131811,466.64230017146883,375.44682888416395
9,118.48827425575823,1040.342598743551,481.3779585835918,428.6624905427901
10,121.36506226902529,1049.9341989323752,474.9203804323311,453.9075415075149
11,121.1138666047791,1055.6973913616166,438.09884164738196,466.88533902247144
12,125.71472793725444,1083.7986212952499,422.6520314476098,497.2915843560212
13,129.1443877289652,1112.738396550625,425.7121220705269,511.902966367219
14,128.52919286972607,1064.6620024144695,434.03382370197784,477.0275688535661
15,115.33160556507244,884.985636937738,369.6353342152189,356.2820261799462
16,103.11296752405417,777.2177219441068,371.28668064410317,282.5431476448247
17,93.36990380584469,699.1080531669852,392.75414249003313,200.16883298380685
18,80.50585698967633,570.5359535347134,389.67161375202403,212.61462786043984
19,68.53335278649845,448.20526101623,389.6299040151196,198.17238620755305
20,50.66007188896766,347.98677158406133,402.4919462381631,144.92634581813314
21,36.40528214806388,283.40961588663345,424.07659454658784,126.73361003138085
22,32.227168682516016,274.46507018096776,436.93359352202134,119.94184261493021
23,29.55038595388966,271.2918276811123,329.82754006025425,117.11651259278513
0,27.730047420591102,260.1990283178495,284.25818706635823,114.18508668884854
1,27.58530879522187,264.1967817932147,250.47548895118484,116.62247100549472
2,29.401760067259342,271.7180005121431,226.16477768271932,115.72705971864595
3,35.238481261489405,333.0495848192981,221.7191041912613,112.98769321784424
4,41.9872797411909,415.29719829581984,238.462464867658,107.25948642992918
5,60.231437551631316,659.4302828579123,295.165037768075,134.35148509597855
6,85.78568440817973,834.1780425914328,426.0566736908524,304.1673833449293
7,107.44095253991307,969.003177666494,479.44558482685323,361.4953032049045
8,118.50956173730562,1039.2904262382144,490.1223225132797,415.77457018321127
9,124.35333083048614,1059.0599903085586,503.2171262390546,468.09557093634686
10,126.47455818784219,1064.393023131065,495.01779863994915,484.80114900350054
11,126.01484139104433,1078.920348643621,462.3594025419788,496.61014128519
12,128.26988060380822,1088.1640228415085,437.49277727457195,510.6108094668683
13,127.93655267962218,1084.1586929430723,422.6713724760104,491.6437994102792
14,125.58919146549763,1028.0264916294086,425.30423994674794,444.1130057835309
15,119.38195630783672,915.2238597977056,393.1574733820501,380.7245568059842
16,109.7775986209941,821.8250920798542,401.23085574224314,324.73116800400174
17,95.45366276360659,710.713504184253,400.90881211248774,216.5935799169094
18,79.77286318713455,569.1748175363153,386.0240923205608,213.3527144832165
19,67.75100901852984,456.63115224111965,382.96919986924814,209.7824070257018
20,50.56232539355219,370.0092805069862,395.46428102829736,173.57535409603094
21,36.677330373629346,316.15381084843426,416.36614244517466,136.9599930712491
22,32.549381516333604,302.7362985812277,428.4656904328628,125.50813491762065
23,29.865913012364995,301.442391592564,328.55255580263764,120.47198544548198
0,26.482715847840925,259.22535164788496,221.58427549811182,118.75030978751433
1,25.7888111285608,256.1506320658553,204.26147536874453,117.34017504591546
2,25.507983199508317,249.11624403417017,195.98673930403135,114.88221445016681
3,25.43533020513917,233.74442440191365,195.3650336644454,112.99309182852701
4,22.429123541864588,220.60979168040114,212.13255909475367,101.55997243921297
5,31.32105422306219,458.1138794355921,274.4194488332359,103.20632138463108
6,43.66694293461071,544.7991453159877,404.53685823472534,197.55764153801601
7,64.69387287540468,628.4912628836591,479.3101394306577,208.79284523092875
8,80.92824299392626,682.042738837294,466.8475264391812,209.35528793469294
9,94.24097986800449,698.4600523977231,446.8756041391782,250.0259359700187
10,98.88701816589744,704.602727813406,436.526924183571,258.2311693391562
11,97.18093311586107,701.0307936006485,429.97337672605187,243.6598088367711
12,99.41696026765327,660.0113564485864,428.1172624893122,276.1537197110753
13,99.04729929376612,591.8913601648077,427.19867128732966,279.6275629962011
14,96.3619798947772,468.13896385796596,431.38129736130554,257.03741080146426
15,92.4355596405862,421.9160163952912,390.51590509515745,262.6477173537492
16,83.51435603655518,351.36975907664134,401.7764444229048,236.5110207563012
17,63.70036756242701,235.9358076540335,459.22953194505686,136.48322539258822
18,54.25233598926362,240.1011985827345,475.5463403457548,137.97280924356323
19,55.643767115600305,271.66371948220376,484.45897308467175,129.85949153992343
20,42.7257615161579,262.5277151146484,475.4321590446782,123.30206361678817
21,33.21824341273953,260.7878188491761,409.9937985098451,117.46350465872364
22,30.323558546075837,256.6498629949576,322.19595016204136,115.7295821849678
23,27.67732180248,251.84946684967613,233.3600962254671,113.429197144236
0,25.36331441912271,241.63289768350654,249.92866459577817,114.73720602907932
1,24.778763401339777,234.1788644119081,229.78583575288283,112.19860505100495
2,24.692485975492957,231.29192804346022,218.8181865610121,112.51808247941568
3,25.873216148724882,222.8437258187233,230.82382853999226,114.25215131018773
4,25.425698942980272,211.83174909165535,249.5544251562296,99.59013895773288
5,27.659142971337918,243.10286614663713,275.91744748850226,93.99259360669159
6,37.566891910492416,235.66125181245448,373.27299277880513,157.0313946040758
7,50.43538932206281,299.1708169849596,459.8040467973164,204.07273021840595
8,59.065609185574765,307.4115653014956,463.9939335462338,211.72203631210954
9,66.2188087102863,307.8711845104355,446.26978456837,235.94795412348455
10,71.87757807948053,325.9165552775511,445.2305508185728,261.15913695917567
11,75.17022823021378,325.31341935774003,446.7040932622754,254.00166897561485
12,77.6244066992929,325.82268986188836,451.197806463384,268.8757153608591
13,79.68909934930564,340.5069191481585,453.6585115333854,290.57938239806543
14,80.27363034756074,346.22911169384275,462.73568766125317,277.9212882151633
15,79.95155673042619,339.3734030165363,433.5203772464831,282.75454190116943
16,79.7500197086562,351.15689760275575,440.19954515745775,290.4569385619482
17,74.31779851088305,354.96162965247555,472.3684665146673,202.98192421742726
18,66.56277706685472,331.5140751121043,477.41662112918254,204.70510541029955
19,60.267485820498244,347.6944240806771,474.06689521434157,209.00046505364827
20,48.549161108705846,338.25544475168107,456.7096871196468,160.7346560747152
21,36.7957138044092,322.27506004053697,404.9964153244973,123.839074762755
22,31.103820682497382,322.5558932602132,344.64157746259326,118.68389458936244
23,28.264022018463635,305.56533414894324,271.08354649715085,115.38038092630241
0,28.737661522500268,335.30752287569476,282.61740394738086,113.17805432767535
1,28.61804416811392,329.66595140042824,249.8757112880671,114.17520333329976
2,30.20670806621365,335.13304651566847,226.2384864623147,116.26255126203291
3,35.47473435790936,381.9753925000549,222.55786666816482,113.7887781783097
4,41.55694666830766,424.8615457648904,239.85186162970138,105.7246857414948
5,58.15383599413614,648.789642994122,293.0488377360734,126.31751148240788
6,81.96219704355335,815.5596946561434,410.3474827361995,276.84220898823327
7,103.14737623988607,950.4401883121449,466.16345242779556,336.2396365722386
8,115.1992928374655,1036.3733389626486,483.26091210894276,394.59540917195625
9,123.09794215962873,1075.690887876717,506.2570078400289,461.3305002846371
10,126.7504515437262,1092.0133555278271,504.5430150531129,489.90926985141436
11,127.25299762041526,1112.2713769164743,473.2026795032582,512.3530014615462
12,129.69882213162018,1126.0628713189153,449.1153484250971,530.3933008213658
13,129.14072024483076,1122.0978874491489,436.0547058917057,507.3885206072906
14,126.16726189093136,1046.578698323013,432.4614515845061,451.68618354064495
15,116.04162084852669,898.6886724292273,381.9008922072862,355.79337770713465
16,101.61890372015488,768.6483543856356,368.72138739891943,272.621405692736
17,87.88498549564248,672.2764930004788,372.3791745888124,156.51267137584136
18,74.65293716720534,550.2781062837759,370.03905097562006,167.483534333379
19,64.22878928280687,432.3513564563964,372.24597988577716,148.1464088077124
20,48.24192050141693,338.7635636947385,384.92764233498974,128.7756039703416
21,35.21092601879411,275.6604779869947,406.54291992748665,116.91759576169133
22,31.35418674878045,269.01639589344563,420.293723363616,116.72479545118651
23,28.82992910261567,269.49326232390615,324.62838982962,114.39593713713788
0,27.301873608820422,267.55206699106327,279.33987963973584,112.54557533871507
1,27.08424404919598,269.0118878798175,245.89993330628386,115.95788056932417
2,28.550342869031574,277.2203066817305,220.76405433602767,112.509723950716
3,33.63218154172602,322.229056541961,215.53424419468314,113.67162566414687
4,40.55025970213122,401.76189189252983,234.65113974547953,107.5029293607632
5,53.747093699709595,614.5386536556047,281.0612879287902,123.49430968253434
6,73.89423991431202,763.1753877619824,379.4378130828051,245.13029135127329
7,91.73540464051669,877.5488189678608,427.82542589644294,286.3141594143829
8,101.07992427770706,938.5073155205048,432.9337892707048,323.13487504221274
9,106.94846961579056,961.6645291356738,447.62634827915116,362.2595272539802
10,109.22487617278598,963.8346915724186,441.6056791603706,370.96424584822086
11,108.00276000358652,965.6725588246729,406.1150184985141,376.7838128014626
12,109.80454678174331,970.7437039150644,380.6084359044207,382.0916309070488
13,109.85731302655336,968.9413966057971,368.0372851337235,366.2746538231865
14,108.13515262636204,916.4600147243009,371.3594564664691,331.95059443430256
15,103.40730472818827,828.379288574364,348.7756619445375,292.7159276203614
16,93.76951423880959,731.2541354782885,353.70156434702125,245.5937062966432
17,82.50167248545553,633.9221495328088,355.15221041235753,179.41590340754996
18,69.12400296269952,517.9184810169832,346.1292319929632,176.79269243005365
19,59.41024046074676,413.0498031508375,347.01615922062786,173.55672061986755
20,45.02070454957323,334.9528355040684,359.50622449688035,129.1312560583197
21,33.880451757797005,274.7800723952388,380.5314206090875,120.73576105850498
22,30.264554527823986,269.47996473647,393.4689479239955,112.47361589462216
23,27.833290585082214,261.6118198573146,308.52147629712766,112.26534276210255
0,26.399203696359564,254.3000047763781,263.4009369832708,111.31724476691112
1,26.003087806875666,249.41384722012532,229.81884548805903,110.99307311432693
2,27.173398605313633,254.8069109522133,206.74233987633497,113.50891930551913
3,31.613598291179265,303.8658716233729,202.62410687485976,111.22353371705893
4,37.80990864894931,376.1873388997852,222.97643105156698,106.34760784732357
5,49.4061048752447,572.4293344990286,269.0256706017849,113.2427183845913
6,68.6707105409143,734.6907366759855,358.58981347052134,214.326735961835
7,86.88116580612528,856.6498384466106,416.3213438385426,266.05297044661893
8,97.49377608611456,927.3888380999463,426.8880396339104,306.05281287299084
9,104.85242242173507,950.6921573088201,444.3121060421164,351.2229826851756
10,107.83931250909076,952.4844341682025,440.11116940697013,365.3583708654143
11,107.62486457942845,956.5829406701729,408.35546746250225,373.5122586590925
12,110.36985361759373,967.7872551624321,387.259315469035,383.4233477829698
13,111.26182181741979,973.8488826406357,378.57541881074917,373.2842218351758
14,110.29413293379493,922.8947367659348,381.66972661127465,343.6517332866403
15,106.08989203199614,834.3177066432629,357.4549657272949,306.397901477578
16,97.2296990394309,745.0092471266531,364.47267871676024,263.2137139463557
17,84.90752628202294,642.7553026276659,362.311605122699,188.31002575112097
18,70.83063023971421,521.6200588131533,349.9699238468291,181.92677523603493
19,60.849531504113415,416.9682569458331,351.19248464909316,178.74151332488515
20,45.81077467341959,339.4304845240057,362.4705632366859,135.25624859557985
21,34.11040828507237,280.8515036910817,381.83922235338156,118.27857888203819
22,30.34579023850394,268.63740285381715,393.14911194383376,112.72550810178124
23,27.936944946447586,263.58950267062386,308.4028884558345,113.21501035271002
0,26.43638211117798,252.12411320273526,263.0668331117617,112.06281741478281
1,26.029827441383418,248.1370563602605,230.21885795143092,111.64186690271222
2,27.29106984873571,256.47216980954494,207.69924094057436,113.33313433912608
3,31.85209654038404,307.76995312295514,204.26678141219384,112.10134953559047
4,38.51306401384465,381.75893651527866,225.45321788396967,107.05121839991419
5,50.353247491453075,576.6530280203266,268.72581397001557,115.03069154913834
6,71.11537093285719,749.1106756107333,366.128293421606,231.51859747741057
7,91.49541909985665,887.1554620180355,429.496699671711,287.8204741596372
8,104.67748713285418,967.6024455817756,447.08860797566507,339.12839906067694
9,113.0806122450985,1002.8073440962289,471.89543289736855,395.07286754029553
10,116.46224624511699,1005.649518294935,468.46684878942466,413.2489097022863
11,116.91379199879688,1012.3959165378421,437.0805053292948,426.50127945911447
12,120.44984394855837,1024.3955483046132,415.89882635419065,444.2928007397376
13,121.91827630606328,1033.0377411249688,408.27598355360095,438.0217350108088
14,121.22441912628797,987.1657820278299,415.1925534190344,406.6189257309457
15,116.22936765118293,891.9389433428231,390.0695409567592,358.4952125748449
16,106.28239960668206,794.2045216175966,393.92799082632376,303.61943801889504
17,92.70634709068074,688.0494062212861,392.75228616280344,209.288937516802
18,77.47152822095659,554.271564238554,378.7144635215764,203.0885925708092
19,66.5768867190744,443.66575171290714,376.9759721927311,199.6182555288659
20,50.05902195902378,363.72072540836814,391.9684340075654,162.38110042868675
21,36.479792790374034,317.4296729529417,414.56550646146997,128.7092107585165
22,32.45326973391375,305.63557697574623,428.54902146208366,122.80769049056435
23,29.848452261881675,295.55506713980856,332.89172254617586,118.24912261988163
0,28.09864052710297,284.7168822314619,287.16105247660704,116.99745064841473
1,27.845396690751947,280.854642861224,253.74492740205173,114.6673177166483
2,29.694548613334835,284.3274112712311,229.76387411433365,117.71656904110964
3,35.59448385164423,340.8062143603397,226.0370699445542,114.91448867919385
4,43.607356376670275,418.7479489407762,245.98872494774238,110.67954766638496
5,58.42161121994441,635.8212793280844,292.5663129018613,122.48895348225348
6,81.21141367414916,799.2834522865413,406.41825387499944,273.8617854341228
7,101.48545584978756,929.1990167851966,458.1304089841457,324.4467583114516
8,112.63062832151144,1008.2988727485382,470.64365759168385,373.66194982303426
9,121.10323564004423,1051.8550261840487,495.4660104496559,444.1198288911034
10,126.34763962834559,1074.8236208920791,499.1613822915246,481.578259683993
11,128.99962506556574,1102.9910164510952,474.9114276628446,516.8125393096569
12,134.14610165300965,1133.4570701197408,458.44368549381346,554.8675638836244
13,136.66217815988813,1154.028053159377,455.1752401991079,557.7185302319389
14,135.77920410663552,1106.6780867425425,463.2842740973804,521.565736052323
15,130.43651296825624,1007.4367399078175,441.19589818568375,455.7797957231701
16,119.63473428560621,898.5623346459597,443.4676408417091,379.11501499079833
17,104.09997201896957,772.4530417425284,440.0645262817945,242.4156965886664
18,86.76194639918356,609.4611313694035,419.8156399213675,234.56921720051844
19,73.46782334883872,482.2000902321059,409.78324781742793,230.098480072554
20,54.43650082894096,401.0647087498993,420.20526038081675,202.84957177317293
21,38.83241543578846,351.90839784399327,438.76548318319885,160.39620702210027
22,34.183519722478565,339.1579487995275,450.25570765340433,138.4090178711544
23,31.25128522798115,331.83716831057205,345.5688376131435,129.86922866140185
0,27.713093668611013,295.1740845360424,236.3759606608418,124.23994925688153
1,27.110753278732577,292.88286841919313,218.78656078011633,124.76518132209205
2,26.795470803869033,289.39463424209856,211.8010670018142,118.18298858269216
3,26.753485921188023,278.53927738930696,210.49469759295786,117.00282813904516
4,25.67879033338443,274.4593144851137,229.87777640357763,108.67261951353998
5,35.93410020488309,467.22692442537044,290.04520641547595,121.86382399260732
6,50.30628535214818,582.3614403015113,435.86680684903797,236.19551984820097
7,73.63643152035611,669.527217047485,512.3754085457933,236.47422159505243
8,90.79916158155922,726.7808375674099,499.30311547378517,254.3398657630934
9,103.12891130621368,737.8188948176044,474.1321080904606,280.65950508789666
10,106.97678845398549,743.0290298694383,462.46109198675526,275.7268671561543
11,105.476551188946,737.8230225898346,455.85752509894684,283.47661511079866
12,107.42904066828731,692.9784272935285,453.13559731991074,303.0055883667792
13,106.66107434943707,621.7246265128116,452.23306104072964,293.4387599004637
14,105.33597859174758,502.8312486270115,463.9465896746698,303.71857674990605
15,105.06970858469032,481.49830231608644,441.2061045107286,321.43990248198793
16,97.44478532932804,401.23256998422676,458.50914791391324,297.0442504489483
17,78.08766600297842,317.6133881836351,519.2472303875338,224.39179946613126
18,67.27840685537888,319.83156373659926,527.5398063641973,229.14045168391027
19,66.19938985049387,318.25175313155654,516.3198686630242,213.90378896211766
20,49.16094926143365,320.8360811741062,493.74116730612064,197.71345636956357
21,36.05118618027804,314.5097341178487,421.21738135762496,157.32541848399703
22,32.13441937917374,297.4419375518386,331.46533884980914,135.71186382200764
23,29.100699866432244,296.5306110824038,241.52056661947256,121.40615858221346
0,26.716454566709885,297.8735050900663,256.13385087095673,119.76204148057681
1,25.78030901619039,277.5177211079234,233.8590379388011,115.60734117678757
2,25.494311993942254,273.2605593930579,221.62038600763685,112.58444254974238
3,26.633280174276653,262.08155056301104,232.1583991440623,110.83875883845482
4,27.809256255389702,247.94810861727262,253.372471846302,105.18236545811587
5,28.53403399154231,256.0194168053724,278.6415221028765,102.76280467489316
6,39.01199291298359,246.01706730916362,374.3493605147418,162.06221957367615
7,52.50776805429475,308.42702618211956,463.3435409008365,208.16605050540971
8,61.73123748331931,313.76672113984375,466.9153273556095,219.36752648659177
9,68.63937896951964,310.0201640522042,450.85047899575045,242.08756712804333
10,74.28264877534451,332.51468522518735,450.18353996854074,264.11949128811733
11,77.35538804429565,334.5752674300794,452.7185276000347,262.8940140646087
12,79.30149941036514,330.4830769083468,458.53522750932507,272.4832594053622
13,81.18907861024951,345.6474253554918,461.52191507194266,288.21831635876356
14,81.15064588036331,349.8990030398268,466.46404337008215,280.2727580514192
15,80.37207040085065,340.6075661059364,435.9839473790843,283.2731364601113
16,79.88670377867982,354.56222802379597,445.41359793302274,285.44516428321674
17,74.42365432169606,357.093801703568,478.703313913146,203.02355830836194
18,66.34412047049615,331.99955478806737,482.0634561451768,199.0828880945178
19,62.32408294422496,364.16100800655266,486.0840858066309,199.69516195316993
20,49.84253952544061,357.95889539771827,470.4263229098957,164.03257904599508
21,38.030801081565464,338.3948312927929,419.41086357503514,141.59126407019573
22,32.07469429363736,348.26478066191305,360.5841366289493,124.64414796702363
23,29.186823915331097,339.9432233335476,281.82983274405814,121.3949077106654
0,29.346616244634294,353.25576047585554,291.83406476565204,116.71336344443088
1,29.323946391581643,364.57002708066796,259.1694560223,116.19466317212435
2,30.95877165074871,373.483589019099,236.66523066427436,115.16593578592965
3,36.428325543386215,411.7334545161586,233.75164202939962,117.67626784239044
4,45.43438277845684,500.58612632535693,255.44128523329462,113.05881991637976
5,58.912197099631065,654.8606134044707,299.33521169083605,120.04008614586866
6,81.70275482404223,821.096909490869,416.0187900803374,275.2854348696496
7,100.44134762231985,941.5665029966362,460.0747668425081,322.22767732444623
8,110.14374505158445,1021.2444230064744,471.1529105099546,369.90845202490897
9,116.91686059643921,1061.394319417116,494.57919540082685,428.4240344247938
10,121.46465408277784,1079.5231470950857,495.84695904005554,463.56003572371566
11,124.11404404613845,1105.9383860644048,470.4635663098082,496.6187904288365
12,128.72634299814226,1134.7870043725106,453.4404759260671,528.8195597976893
13,128.881974127129,1141.4411065025859,445.3648278301982,512.2122412066768
14,125.95945288042536,1073.2444252132723,444.53807477462595,456.01920013288077
15,116.49469281920157,915.292137245561,385.4116101005226,359.9979898681539
16,102.67798045952915,787.7143896044207,370.6615839212288,278.4548819721576
17,87.05952781189468,669.3920229169812,366.1998492460323,135.41062877863052
18,72.68784047795768,531.6521318247553,358.95431449447904,124.98542751882862
19,65.07281738156532,429.5248085312647,371.71461112426437,136.93297154990623
20,48.22113223681162,336.76612250359256,386.56363797834825,123.20586112491526
21,35.33892046201875,276.3240302005127,410.79454818390883,118.68466682474791
22,31.330439015791644,262.89862144120906,424.2185405735722,115.73994114459147
23,28.75384558138385,252.82543626715338,326.32182302322605,114.06717787685827
0,27.31143746209668,257.1249453042489,281.0983382466201,113.60881703667047
1,27.02262957644174,257.3877022943744,246.28328219715567,112.98056201694125
2,28.564468895297125,262.3791789172955,221.35470029148505,114.6516788390511
3,33.835345828048055,321.6784664785486,217.09162096488828,114.58809591195762
4,41.80459206396709,410.4810527568891,237.83660028580167,110.70032982088011
5,55.60528443702903,633.4904147358073,286.1816471033985,125.52192734657596
6,79.27417756094577,804.4681892497405,402.50117794275275,270.1244940488697
7,100.03214898470614,930.278183446382,455.9729017152491,326.3101238847298
8,111.15581026970179,1005.918074604596,468.0211275710427,376.6201897601236
9,118.28430595395115,1037.1767745878,488.1708193443829,431.137440065544
10,121.1871741991986,1041.9831650450308,482.23722067630473,445.97051648070794
11,121.34312177783413,1058.116822687924,449.9764755818108,459.7041044940568
12,124.81744757732423,1074.6894421333116,429.56726707406506,478.92283751313283
13,126.0618498244281,1075.8196994132059,421.01751781876914,469.668732735707
14,124.7163610370021,1024.4319451098504,426.3791012071573,432.01845394035274
15,119.84727847510818,924.6798549894274,401.906674373507,382.41475645027333
16,110.07090909260037,823.1733827317029,406.72190974487836,325.78368037197896
17,96.20736908353037,709.5476201431833,405.0184712347831,221.15136258195258
18,79.96299202009128,565.8947429605837,387.1302809953737,213.40921409791227
19,69.17990986991235,456.6830152401531,383.1228220982745,214.06662053964544
20,50.086766522668775,363.386131964962,389.823115769259,174.09630309742917
21,36.21695499489974,310.50870972574427,408.18223069192834,134.8703439476602
22,32.04259827814428,297.8461476468247,418.2709319849595,121.14630616900189
23,29.381519133650812,290.6731544445114,323.00680203331757,119.73137067282431
0,27.719486353527426,286.97347934050435,277.17896421267494,115.78398689494558
1,27.34689033707585,286.45790934787084,242.98250863773885,114.81982859327002
2,28.73893266936243,286.0214478009844,218.36128125679232,114.63824047341222
3,33.74368205398765,338.4128320637695,213.62443406706498,112.75220077269695
4,41.61914594206376,409.14136379449246,234.6783708043243,111.63322387763499
